"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"latitude_degrees_north"	"longitude_degrees_east"	"start_temperature_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_degrees"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_latitude_degrees_north"	"stop_longitude_degrees_east"	"stop_temperature_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_degrees"	"stop_pump_speed_m3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"comments"	"resorted"	"DateTime"	"YYYY"	"MM"	"DateEdit"	"AnchSard"	"Sard"	"Anch"	"SardAnch"
"363"	199805	"DAVID STARR JORDAN"	"JD"	61	1998-05-02 18:30:04	35.0257	-121.3291	13.359	32.842	10.21	147.1425	0.64	1998-05-02 18:45:04	35.0612	-121.3496	13.303	32.831	10.95	146.9673	0.64	276	0	NA	0	3	0	"3 se.  S-VI-XI"	"t"	1998-05-02 18:30:04	1998	"05"	"1998-05-02"	38441	276	0	138
"364"	199803	"DAVID STARR JORDAN"	"JD"	61	1998-02-20 14:00:01	34.0129	-118.9844	15.593	33.299	10.57	322.2109	0.64	1998-02-20 14:10:02	34.0077	-118.9689	15.43	33.292	12.02	327.529	0.64	0	48	0	0	0	0	NA	"t"	1998-02-20 14:00:01	1998	"02"	"1998-02-20"	38441	0	48	24
"365"	199707	"DAVID STARR JORDAN"	"JD"	61	1997-07-04 06:04:47	30.5683	-122.1455	17.262	33.259	15.14	5.9092	0.64	1997-07-04 06:34:12	30.5305	-122.224	17.226	33.193	16.03	348.9768	0.64	0	0	0	0	NA	35	NA	"t"	1997-07-04 06:04:47	1997	"07"	"1997-07-04"	38441	0	0	0
"366"	199804	"DAVID STARR JORDAN"	"JD"	61	1998-04-05 11:00:02	30.6644	-121.9741	16.161	32.683	5.01	75.0171	0.64	1998-04-05 11:30:02	30.6202	-122.0547	16.243	32.787	6.88	135.7657	0.64	0	0	0	0	0	18	NA	"t"	1998-04-05 11:00:02	1998	"04"	"1998-04-05"	38441	0	0	0
"367"	199806	"DAVID STARR JORDAN"	"JD"	62	1998-06-14 04:49:33	34.6029	-120.6941	13.473	33.199	12.14	350.0451	0.64	1998-06-14 04:51:36	34.6023	-120.6943	13.36	33.257	8.94	350.3003	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 04:49:33	1998	"06"	"1998-06-14"	38441	0	0	0
"368"	199802	"DAVID STARR JORDAN"	"JD"	62	1998-01-26 07:47:09	30.5147	-122.2787	16.95	33.484	5.41	359.331	0.64	1998-01-26 08:00:09	30.499	-122.3121	16.961	33.487	5.63	30.4296	0.64	0	0	NA	0	0	2	NA	"t"	1998-01-26 07:47:09	1998	"01"	"1998-01-26"	38441	0	0	0
"369"	199707	"DAVID STARR JORDAN"	"JD"	62	1997-07-04 06:34:12	30.5305	-122.224	17.226	33.193	16.03	348.9768	0.64	1997-07-04 06:47:39	30.5135	-122.2584	17.536	33.149	14.84	349.0114	0.64	0	0	0	0	NA	6	NA	"t"	1997-07-04 06:34:12	1997	"07"	"1997-07-04"	38441	0	0	0
"370"	199805	"DAVID STARR JORDAN"	"JD"	62	1998-05-02 18:45:04	35.0612	-121.3496	13.303	32.831	10.95	146.9673	0.64	1998-05-02 19:00:05	35.0971	-121.3681	13.528	32.829	9.14	153.4554	0.64	180	0	NA	0	0	0	"S-II-XI"	"t"	1998-05-02 18:45:04	1998	"05"	"1998-05-02"	38441	180	0	90
"371"	199804	"DAVID STARR JORDAN"	"JD"	62	1998-04-05 11:30:02	30.6202	-122.0547	16.243	32.787	6.88	135.7657	0.64	1998-04-05 12:00:02	30.5763	-122.1339	16.344	32.829	2.28	147.3787	0.64	0	0	0	0	0	0	NA	"t"	1998-04-05 11:30:02	1998	"04"	"1998-04-05"	38441	0	0	0
"372"	199803	"DAVID STARR JORDAN"	"JD"	62	1998-02-20 14:10:02	34.0077	-118.9689	15.43	33.292	12.02	327.529	0.64	1998-02-20 14:20:01	34.0121	-118.9592	15.493	33.222	11.41	325.9111	0.64	1	47	0	0	0	0	NA	"t"	1998-02-20 14:10:02	1998	"02"	"1998-02-20"	38441	1	47	24
"373"	199802	"DAVID STARR JORDAN"	"JD"	63	1998-01-26 08:00:09	30.499	-122.3121	16.961	33.487	5.63	30.4296	0.64	1998-01-26 08:30:02	30.4565	-122.3937	16.772	33.448	6.36	47.2386	0.64	0	0	NA	0	0	4	NA	"t"	1998-01-26 08:00:09	1998	"01"	"1998-01-26"	38441	0	0	0
"374"	199805	"DAVID STARR JORDAN"	"JD"	63	1998-05-02 19:00:05	35.0971	-121.3681	13.528	32.829	9.14	153.4554	0.64	1998-05-02 19:15:06	35.1321	-121.3863	13.574	32.804	9.3	156.1045	0.64	89	0	NA	0	3	0	"3 se, S-III-X"	"t"	1998-05-02 19:00:05	1998	"05"	"1998-05-02"	38441	89	0	44.5
"375"	199806	"DAVID STARR JORDAN"	"JD"	63	1998-06-14 05:05:28	34.5951	-120.6975	13.467	33.212	12.61	350.0481	0.64	1998-06-14 05:07:35	34.5946	-120.6977	13.403	33.224	10.81	358.0004	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 05:05:28	1998	"06"	"1998-06-14"	38441	0	0	0
"376"	199707	"DAVID STARR JORDAN"	"JD"	63	1997-07-04 08:49:13	30.5174	-122.2633	17.559	33.183	16.52	344.0515	0.64	1997-07-04 09:19:13	30.4773	-122.3407	18.144	33.262	15.39	341.6276	0.64	0	0	0	0	NA	26	NA	"t"	1997-07-04 08:49:13	1997	"07"	"1997-07-04"	38441	0	0	0
"377"	199804	"DAVID STARR JORDAN"	"JD"	63	1998-04-05 12:00:02	30.5763	-122.1339	16.344	32.829	2.28	147.3787	0.64	1998-04-05 12:30:02	30.5353	-122.2159	16.047	32.715	1.33	107.1049	0.64	0	0	0	0	0	0	NA	"t"	1998-04-05 12:00:02	1998	"04"	"1998-04-05"	38441	0	0	0
"378"	199803	"DAVID STARR JORDAN"	"JD"	63	1998-02-20 15:43:41	34.0435	-118.97	15.777	33.313	13.27	348.0443	0.64	1998-02-20 15:44:26	34.0435	-118.9702	15.758	33.307	12.47	343.3597	0.64	0	0	0	0	0	0	NA	"t"	1998-02-20 15:43:41	1998	"02"	"1998-02-20"	38441	0	0	0
"379"	199803	"DAVID STARR JORDAN"	"JD"	64	1998-02-20 18:47:28	34.0467	-118.9793	15.773	33.282	25.33	293.2182	0.64	1998-02-20 18:48:41	34.0466	-118.9793	15.777	33.28	26.11	291.6724	0.64	0	0	0	0	0	0	NA	"t"	1998-02-20 18:47:28	1998	"02"	"1998-02-20"	38441	0	0	0
"380"	199805	"DAVID STARR JORDAN"	"JD"	64	1998-05-02 19:15:06	35.1321	-121.3863	13.574	32.804	9.3	156.1045	0.64	1998-05-02 19:30:06	35.167	-121.4049	13.579	32.794	9.04	157.8133	0.64	69	0	NA	0	0	0	"S-III-X"	"t"	1998-05-02 19:15:06	1998	"05"	"1998-05-02"	38441	69	0	34.5
"381"	199804	"DAVID STARR JORDAN"	"JD"	64	1998-04-05 12:30:02	30.5353	-122.2159	16.047	32.715	1.33	107.1049	0.64	1998-04-05 12:45:38	30.514	-122.2575	16.231	32.79	3.14	78.6936	0.64	0	0	0	0	0	6	"Arr sta 93.100"	"t"	1998-04-05 12:30:02	1998	"04"	"1998-04-05"	38441	0	0	0
"382"	199707	"DAVID STARR JORDAN"	"JD"	64	1997-07-04 09:19:13	30.4773	-122.3407	18.144	33.262	15.39	341.6276	0.64	1997-07-04 09:49:15	30.4328	-122.415	18.892	33.302	15.4	12.6479	0.64	0	0	0	0	NA	30	NA	"t"	1997-07-04 09:19:13	1997	"07"	"1997-07-04"	38441	0	0	0
"383"	199802	"DAVID STARR JORDAN"	"JD"	64	1998-01-26 08:30:02	30.4565	-122.3937	16.772	33.448	6.36	47.2386	0.64	1998-01-26 09:00:33	30.4138	-122.4794	16.83	33.453	4.52	41.1711	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-26 08:30:02	1998	"01"	"1998-01-26"	38441	0	0	0
"384"	199806	"DAVID STARR JORDAN"	"JD"	64	1998-06-14 05:21:37	34.5868	-120.6987	13.468	33.201	12.48	345.7236	0.64	1998-06-14 05:23:55	34.5863	-120.6987	13.392	33.237	9.62	359.3705	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 05:21:37	1998	"06"	"1998-06-14"	38441	0	0	0
"385"	199802	"DAVID STARR JORDAN"	"JD"	65	1998-01-26 09:00:33	30.4138	-122.4794	16.83	33.453	4.52	41.1711	0.64	1998-01-26 09:30:07	30.3724	-122.5589	17.119	33.504	4.87	64.401	0.64	0	0	NA	0	0	4	NA	"t"	1998-01-26 09:00:33	1998	"01"	"1998-01-26"	38441	0	0	0
"386"	199803	"DAVID STARR JORDAN"	"JD"	65	1998-02-20 19:02:06	34.0503	-118.9887	15.758	33.289	23.64	301.1624	0.64	1998-02-20 19:05:06	34.0505	-118.9896	15.768	33.291	18.91	299.7627	0.64	0	0	0	0	0	0	NA	"t"	1998-02-20 19:02:06	1998	"02"	"1998-02-20"	38441	0	0	0
"387"	199806	"DAVID STARR JORDAN"	"JD"	65	1998-06-14 06:27:50	34.55	-120.694	13.935	33.206	11.35	348.384	0.64	1998-06-14 06:30:39	34.5495	-120.694	13.454	33.223	12.45	356.7455	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 06:27:50	1998	"06"	"1998-06-14"	38441	0	0	0
"388"	199707	"DAVID STARR JORDAN"	"JD"	65	1997-07-04 09:49:15	30.4328	-122.415	18.892	33.302	15.4	12.6479	0.64	1997-07-04 10:19:15	30.3922	-122.4931	18.892	33.318	14.33	351.1354	0.64	0	0	0	0	NA	13	NA	"t"	1997-07-04 09:49:15	1997	"07"	"1997-07-04"	38441	0	0	0
"389"	199805	"DAVID STARR JORDAN"	"JD"	65	1998-05-02 19:30:06	35.167	-121.4049	13.579	32.794	9.04	157.8133	0.64	1998-05-02 19:45:03	35.2022	-121.4229	13.697	32.796	9.06	156.1718	0.64	470	0	NA	0	1	0	"1 se, S-V-IX"	"t"	1998-05-02 19:30:06	1998	"05"	"1998-05-02"	38441	470	0	235
"390"	199804	"DAVID STARR JORDAN"	"JD"	65	1998-04-05 14:25:01	30.5124	-122.299	16.122	32.757	5.44	61.3629	0.64	1998-04-05 15:00:01	30.4619	-122.3948	16.263	32.82	5.07	69.2317	0.64	0	0	0	0	0	28	NA	"t"	1998-04-05 14:25:01	1998	"04"	"1998-04-05"	38441	0	0	0
"391"	199805	"DAVID STARR JORDAN"	"JD"	66	1998-05-02 19:45:03	35.2022	-121.4229	13.697	32.796	9.06	156.1718	0.64	1998-05-02 20:00:05	35.237	-121.4397	13.859	32.711	10.66	156.3302	0.64	79	0	NA	0	4	1	"4 se, ofe Trach, S-IV-XI"	"t"	1998-05-02 19:45:03	1998	"05"	"1998-05-02"	38441	79	0	39.5
"392"	199707	"DAVID STARR JORDAN"	"JD"	66	1997-07-04 10:19:15	30.3922	-122.4931	18.892	33.318	14.33	351.1354	0.64	1997-07-04 10:49:15	30.3538	-122.5721	18.832	33.308	17.38	14.3493	0.64	0	0	0	0	NA	18	NA	"t"	1997-07-04 10:19:15	1997	"07"	"1997-07-04"	38441	0	0	0
"393"	199806	"DAVID STARR JORDAN"	"JD"	66	1998-06-14 06:48:42	34.542	-120.6876	13.306	33.32	8.45	1.4482	0.64	1998-06-14 06:51:27	34.5417	-120.6874	13.184	33.361	12.27	350.098	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 06:48:42	1998	"06"	"1998-06-14"	38441	0	0	0
"394"	199804	"DAVID STARR JORDAN"	"JD"	66	1998-04-05 15:00:01	30.4619	-122.3948	16.263	32.82	5.07	69.2317	0.64	1998-04-05 15:30:02	30.4193	-122.4757	16.35	32.823	7.95	148.8877	0.64	0	0	0	0	0	197	NA	"t"	1998-04-05 15:00:01	1998	"04"	"1998-04-05"	38441	0	0	0
"395"	199802	"DAVID STARR JORDAN"	"JD"	66	1998-01-26 09:30:07	30.3724	-122.5589	17.119	33.504	4.87	64.401	0.64	1998-01-26 10:00:32	30.3312	-122.6423	17.117	33.506	3.06	43.2617	0.64	0	0	NA	0	0	1	NA	"t"	1998-01-26 09:30:07	1998	"01"	"1998-01-26"	38441	0	0	0
"396"	199803	"DAVID STARR JORDAN"	"JD"	66	1998-02-20 19:14:48	34.0505	-118.9901	15.774	33.303	22.14	296.8704	0.64	1998-02-20 19:16:25	34.0505	-118.9898	15.789	33.313	21.01	292.839	0.64	0	0	0	0	0	0	NA	"t"	1998-02-20 19:14:48	1998	"02"	"1998-02-20"	38441	0	0	0
"397"	199805	"DAVID STARR JORDAN"	"JD"	67	1998-05-02 20:00:05	35.237	-121.4397	13.859	32.711	10.66	156.3302	0.64	1998-05-02 20:30:04	35.3037	-121.4816	13.821	32.777	10.18	141.1596	0.64	47	0	NA	0	1	4	"1 se, ofe Trach, S-I-XI"	"t"	1998-05-02 20:00:05	1998	"05"	"1998-05-02"	38441	47	0	23.5
"398"	199806	"DAVID STARR JORDAN"	"JD"	67	1998-06-14 07:10:46	34.5361	-120.682	13.25	33.351	9.69	353.9256	0.64	1998-06-14 07:13:47	34.5359	-120.6817	13.007	33.341	14.35	346.5073	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 07:10:46	1998	"06"	"1998-06-14"	38441	0	0	0
"399"	199802	"DAVID STARR JORDAN"	"JD"	67	1998-01-26 10:00:32	30.3312	-122.6423	17.117	33.506	3.06	43.2617	0.64	1998-01-26 10:30:03	30.2889	-122.7231	17.156	33.512	2.62	52.4371	0.64	0	0	NA	0	0	2	NA	"t"	1998-01-26 10:00:32	1998	"01"	"1998-01-26"	38441	0	0	0
"400"	199707	"DAVID STARR JORDAN"	"JD"	67	1997-07-04 10:49:15	30.3538	-122.5721	18.832	33.308	17.38	14.3493	0.64	1997-07-04 11:19:15	30.3158	-122.651	19.329	33.378	16.33	8.6979	0.64	0	0	0	0	NA	9	NA	"t"	1997-07-04 10:49:15	1997	"07"	"1997-07-04"	38441	0	0	0
"401"	199803	"DAVID STARR JORDAN"	"JD"	67	1998-02-20 19:32:43	34.0531	-118.9973	15.826	33.332	20.24	297.4448	0.64	1998-02-20 19:34:00	34.0531	-118.9973	15.829	33.331	23.35	289.9043	0.64	0	0	0	0	0	0	NA	"t"	1998-02-20 19:32:43	1998	"02"	"1998-02-20"	38441	0	0	0
"402"	199804	"DAVID STARR JORDAN"	"JD"	67	1998-04-05 15:30:02	30.4193	-122.4757	16.35	32.823	7.95	148.8877	0.64	1998-04-05 16:00:01	30.3753	-122.5544	16.723	32.831	7.45	14.5827	0.64	0	0	0	0	0	184	NA	"t"	1998-04-05 15:30:02	1998	"04"	"1998-04-05"	38441	0	0	0
"403"	199804	"DAVID STARR JORDAN"	"JD"	68	1998-04-05 16:00:01	30.3753	-122.5544	16.723	32.831	7.45	14.5827	0.64	1998-04-05 16:30:02	30.3317	-122.6348	16.698	32.779	8.8	56.1059	0.64	0	0	0	0	0	6	NA	"t"	1998-04-05 16:00:01	1998	"04"	"1998-04-05"	38441	0	0	0
"404"	199803	"DAVID STARR JORDAN"	"JD"	68	1998-02-20 19:55:53	34.0566	-119.0076	15.76	33.266	23.23	290.0288	0.64	1998-02-20 19:57:46	34.0564	-119.0075	15.754	33.259	16.01	292.9694	0.64	0	0	0	0	0	0	NA	"t"	1998-02-20 19:55:53	1998	"02"	"1998-02-20"	38441	0	0	0
"405"	199805	"DAVID STARR JORDAN"	"JD"	68	1998-05-02 20:30:04	35.3037	-121.4816	13.821	32.777	10.18	141.1596	0.64	1998-05-02 21:00:04	35.3702	-121.5281	14.007	32.722	8.4	147.1251	0.64	143	0	NA	0	1	0	"1 se, S-II-XI"	"t"	1998-05-02 20:30:04	1998	"05"	"1998-05-02"	38441	143	0	71.5
"406"	199707	"DAVID STARR JORDAN"	"JD"	68	1997-07-04 11:19:15	30.3158	-122.651	19.329	33.378	16.33	8.6979	0.64	1997-07-04 11:49:15	30.2798	-122.7281	19.331	33.386	14.02	12.829	0.64	0	0	0	0	NA	1	NA	"t"	1997-07-04 11:19:15	1997	"07"	"1997-07-04"	38441	0	0	0
"407"	199806	"DAVID STARR JORDAN"	"JD"	68	1998-06-14 07:27:30	34.5313	-120.6744	13.003	33.35	12.8	353.0467	0.64	1998-06-14 07:30:36	34.5309	-120.6741	12.991	33.333	16.41	342.5353	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 07:27:30	1998	"06"	"1998-06-14"	38441	0	0	0
"408"	199802	"DAVID STARR JORDAN"	"JD"	68	1998-01-26 10:30:03	30.2889	-122.7231	17.156	33.512	2.62	52.4371	0.64	1998-01-26 11:00:08	30.2458	-122.8021	17.122	33.463	3.15	78.9772	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-26 10:30:03	1998	"01"	"1998-01-26"	38441	0	0	0
"409"	199805	"DAVID STARR JORDAN"	"JD"	69	1998-05-02 21:00:04	35.3702	-121.5281	14.007	32.722	8.4	147.1251	0.64	1998-05-02 21:30:04	35.4349	-121.5773	14.195	32.695	9.14	153.1111	0.64	39	0	NA	0	2	0	"2 se,  S-III-XI"	"t"	1998-05-02 21:00:04	1998	"05"	"1998-05-02"	38441	39	0	19.5
"410"	199802	"DAVID STARR JORDAN"	"JD"	69	1998-01-26 11:00:08	30.2458	-122.8021	17.122	33.463	3.15	78.9772	0.64	1998-01-26 11:30:07	30.2022	-122.8806	17.148	33.451	2.08	294.4718	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-26 11:00:08	1998	"01"	"1998-01-26"	38441	0	0	0
"411"	199803	"DAVID STARR JORDAN"	"JD"	69	1998-02-20 21:04:49	34.0373	-118.9527	15.967	33.363	27.34	285.6328	0.64	1998-02-20 21:14:49	34.0424	-118.9666	15.667	33.252	28.93	286.3111	0.64	0	0	0	0	0	7	NA	"t"	1998-02-20 21:04:49	1998	"02"	"1998-02-20"	38441	0	0	0
"412"	199806	"DAVID STARR JORDAN"	"JD"	69	1998-06-14 07:43:15	34.5255	-120.6669	12.875	33.362	16.29	352.2611	0.64	1998-06-14 07:46:24	34.5252	-120.6665	12.83	33.367	15.57	344.95	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 07:43:15	1998	"06"	"1998-06-14"	38441	0	0	0
"413"	199707	"DAVID STARR JORDAN"	"JD"	69	1997-07-04 11:49:15	30.2798	-122.7281	19.331	33.386	14.02	12.829	0.64	1997-07-04 12:19:15	30.2415	-122.8046	19.197	33.367	13.58	8.107	0.64	0	0	0	0	NA	3	NA	"t"	1997-07-04 11:49:15	1997	"07"	"1997-07-04"	38441	0	0	0
"414"	199804	"DAVID STARR JORDAN"	"JD"	69	1998-04-05 16:30:02	30.3317	-122.6348	16.698	32.779	8.8	56.1059	0.64	1998-04-05 17:00:01	30.2872	-122.7163	16.967	32.867	7.72	75.3453	0.64	0	0	0	0	0	11	NA	"t"	1998-04-05 16:30:02	1998	"04"	"1998-04-05"	38441	0	0	0
"415"	199804	"DAVID STARR JORDAN"	"JD"	70	1998-04-05 17:00:01	30.2872	-122.7163	16.967	32.867	7.72	75.3453	0.64	1998-04-05 17:30:02	30.2485	-122.8001	16.884	32.831	8.74	64.8176	0.64	0	0	0	0	0	7	NA	"t"	1998-04-05 17:00:01	1998	"04"	"1998-04-05"	38441	0	0	0
"416"	199802	"DAVID STARR JORDAN"	"JD"	70	1998-01-26 11:30:07	30.2022	-122.8806	17.148	33.451	2.08	294.4718	0.64	1998-01-26 11:45:25	30.1813	-122.9201	17.139	33.466	1.85	330.6504	0.64	0	0	NA	0	0	1	NA	"t"	1998-01-26 11:30:07	1998	"01"	"1998-01-26"	38441	0	0	0
"417"	199707	"DAVID STARR JORDAN"	"JD"	70	1997-07-04 12:19:15	30.2415	-122.8046	19.197	33.367	13.58	8.107	0.64	1997-07-04 13:04:15	30.1829	-122.9183	18.854	33.312	19.49	11.5973	0.64	0	0	0	0	NA	7	NA	"t"	1997-07-04 12:19:15	1997	"07"	"1997-07-04"	38441	0	0	0
"418"	199806	"DAVID STARR JORDAN"	"JD"	70	1998-06-14 08:06:36	34.5132	-120.6377	12.483	33.423	11.82	345.2832	0.64	1998-06-14 08:09:44	34.5128	-120.6373	12.501	33.416	16.81	335.1272	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 08:06:36	1998	"06"	"1998-06-14"	38441	0	0	0
"419"	199805	"DAVID STARR JORDAN"	"JD"	70	1998-05-02 21:30:04	35.4349	-121.5773	14.195	32.695	9.14	153.1111	0.64	1998-05-02 22:00:04	35.503	-121.6273	14.228	32.689	7.81	143.5176	0.64	49	0	NA	0	2	0	"2 se, 1 cabezon larv, S-III-XI"	"t"	1998-05-02 21:30:04	1998	"05"	"1998-05-02"	38441	49	0	24.5
"420"	199803	"DAVID STARR JORDAN"	"JD"	70	1998-02-20 21:14:49	34.0424	-118.9666	15.667	33.252	28.93	286.3111	0.64	1998-02-20 21:24:51	34.0473	-118.9809	15.825	33.308	25.08	290.0046	0.64	0	0	0	0	0	11	NA	"t"	1998-02-20 21:14:49	1998	"02"	"1998-02-20"	38441	0	0	0
"421"	199802	"DAVID STARR JORDAN"	"JD"	71	1998-01-26 13:31:04	30.1839	-122.9599	17.128	33.468	2.45	77.9055	0.64	1998-01-26 13:59:55	30.1404	-123.0394	17.149	33.471	2.22	73.0237	0.64	0	0	NA	0	0	5	NA	"t"	1998-01-26 13:31:04	1998	"01"	"1998-01-26"	38441	0	0	0
"422"	199707	"DAVID STARR JORDAN"	"JD"	71	1997-07-04 14:44:13	30.191	-122.9232	18.833	33.301	12.22	12.1896	0.64	1997-07-04 15:04:13	30.1664	-122.9754	18.814	33.286	12.36	11.6966	0.64	0	0	0	0	NA	20	NA	"t"	1997-07-04 14:44:13	1997	"07"	"1997-07-04"	38441	0	0	0
"423"	199805	"DAVID STARR JORDAN"	"JD"	71	1998-05-02 22:00:04	35.503	-121.6273	14.228	32.689	7.81	143.5176	0.64	1998-05-02 22:30:10	35.5727	-121.6746	14.246	32.704	8.18	139.8144	0.64	6	0	NA	0	2	0	"2 se, S-III-IV"	"t"	1998-05-02 22:00:04	1998	"05"	"1998-05-02"	38441	6	0	3
"424"	199806	"DAVID STARR JORDAN"	"JD"	71	1998-06-14 08:24:01	34.5109	-120.6283	12.254	33.451	17.2	338.7825	0.64	1998-06-14 08:27:06	34.5105	-120.6278	12.149	33.469	21.03	334.4173	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 08:24:01	1998	"06"	"1998-06-14"	38441	0	0	0
"425"	199804	"DAVID STARR JORDAN"	"JD"	71	1998-04-05 17:30:02	30.2485	-122.8001	16.884	32.831	8.74	64.8176	0.64	1998-04-05 18:15:02	30.1841	-122.9179	16.867	32.832	9.12	31.9009	0.64	0	0	0	0	0	6	"Arr sta 93.110"	"t"	1998-04-05 17:30:02	1998	"04"	"1998-04-05"	38441	0	0	0
"426"	199803	"DAVID STARR JORDAN"	"JD"	71	1998-02-20 21:24:51	34.0473	-118.9809	15.825	33.308	25.08	290.0046	0.64	1998-02-20 21:34:51	34.0524	-118.9956	15.83	33.343	26.84	292.0363	0.64	0	0	0	0	0	3	NA	"t"	1998-02-20 21:24:51	1998	"02"	"1998-02-20"	38441	0	0	0
"427"	199804	"DAVID STARR JORDAN"	"JD"	72	1998-04-05 21:06:01	30.1913	-122.9459	16.919	32.825	7.48	59.8269	0.64	1998-04-05 21:30:01	30.155	-123.0024	16.917	32.773	14.44	34.4401	0.64	0	0	0	0	0	0	NA	"t"	1998-04-05 21:06:01	1998	"04"	"1998-04-05"	38441	0	0	0
"428"	199803	"DAVID STARR JORDAN"	"JD"	72	1998-02-20 21:34:51	34.0524	-118.9956	15.83	33.343	26.84	292.0363	0.64	1998-02-20 21:44:51	34.0585	-119.0115	15.823	33.338	21.94	280.0068	0.64	0	0	0	0	0	5	NA	"t"	1998-02-20 21:34:51	1998	"02"	"1998-02-20"	38441	0	0	0
"429"	199707	"DAVID STARR JORDAN"	"JD"	72	1997-07-04 15:04:13	30.1664	-122.9754	18.814	33.286	12.36	11.6966	0.64	1997-07-04 15:34:15	30.1254	-123.0518	18.777	33.283	13.12	10.3768	0.64	0	0	0	0	NA	3	NA	"t"	1997-07-04 15:04:13	1997	"07"	"1997-07-04"	38441	0	0	0
"430"	199802	"DAVID STARR JORDAN"	"JD"	72	1998-01-26 13:59:55	30.1404	-123.0394	17.149	33.471	2.22	73.0237	0.64	1998-01-26 14:30:20	30.0931	-123.1217	17.17	33.497	2.04	57.265	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-26 13:59:55	1998	"01"	"1998-01-26"	38441	0	0	0
"431"	199806	"DAVID STARR JORDAN"	"JD"	72	1998-06-14 08:42:39	34.5096	-120.6159	11.995	33.487	18.76	328.3979	0.64	1998-06-14 08:45:35	34.5094	-120.6153	11.999	33.489	18.81	328.8692	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 08:42:39	1998	"06"	"1998-06-14"	38441	0	0	0
"432"	199805	"DAVID STARR JORDAN"	"JD"	72	1998-05-02 22:30:10	35.5727	-121.6746	14.246	32.704	8.18	139.8144	0.64	1998-05-02 23:00:05	35.6414	-121.7213	13.891	32.845	8.53	140.718	0.64	23	0	NA	0	3	2	"3 se, ofe trach, S-IV-XI"	"t"	1998-05-02 22:30:10	1998	"05"	"1998-05-02"	38441	23	0	11.5
"433"	199805	"DAVID STARR JORDAN"	"JD"	73	1998-05-02 23:00:05	35.6414	-121.7213	13.891	32.845	8.53	140.718	0.64	1998-05-02 23:30:04	35.7107	-121.771	13.617	32.752	8.6	115.4915	0.64	492	0	NA	0	3	0	"3 se (2 types), S-II-XI"	"t"	1998-05-02 23:00:05	1998	"05"	"1998-05-02"	38441	492	0	246
"434"	199802	"DAVID STARR JORDAN"	"JD"	73	1998-01-26 14:30:20	30.0931	-123.1217	17.17	33.497	2.04	57.265	0.64	1998-01-26 14:59:59	30.0508	-123.2	17.26	33.495	4.15	72.792	0.64	0	0	NA	0	0	0	"1-fish larvae"	"t"	1998-01-26 14:30:20	1998	"01"	"1998-01-26"	38441	0	0	0
"435"	199806	"DAVID STARR JORDAN"	"JD"	73	1998-06-14 08:56:50	34.507	-120.6082	12.041	33.488	20.95	333.8587	0.64	1998-06-14 08:59:50	34.5069	-120.6076	12.042	33.491	20.32	330.3028	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-14 08:56:50	1998	"06"	"1998-06-14"	38441	0	0	0
"436"	199803	"DAVID STARR JORDAN"	"JD"	73	1998-02-20 21:44:51	34.0585	-119.0115	15.823	33.338	21.94	280.0068	0.64	1998-02-20 21:54:51	34.0638	-119.0275	15.749	33.152	24.57	281.7639	0.64	0	0	0	0	0	4	NA	"t"	1998-02-20 21:44:51	1998	"02"	"1998-02-20"	38441	0	0	0
"437"	199707	"DAVID STARR JORDAN"	"JD"	73	1997-07-04 15:34:15	30.1254	-123.0518	18.777	33.283	13.12	10.3768	0.64	1997-07-04 16:04:15	30.0847	-123.1279	18.782	33.284	11.55	10.8246	0.64	0	0	0	0	NA	10	NA	"t"	1997-07-04 15:34:15	1997	"07"	"1997-07-04"	38441	0	0	0
"438"	199804	"DAVID STARR JORDAN"	"JD"	73	1998-04-05 21:30:01	30.155	-123.0024	16.917	32.773	14.44	34.4401	0.64	1998-04-05 22:00:57	30.1023	-123.0841	17.019	32.843	11.69	43.2684	0.64	0	0	0	0	0	2	NA	"t"	1998-04-05 21:30:01	1998	"04"	"1998-04-05"	38441	0	0	0
