"id"	"cruise"	"cruisealias"	"sta_id"	"cruz_sta"	"ship_code"	"order_occ"	"cruz_code"	"st_line"	"st_station"	"lat_deg"	"lat_min"	"lat_hem"	"lon_deg"	"lon_min"	"lon_hem"	"tow_type"	"net_loc"	"end_time"	"tow_date"	"tow_time"	"vol_strm3"	"tow_dpthm"	"ttl_pvolc3"	"sml_pvolc3"	"haulfact"	"DATE"	"YYYY"	"MM"	"DD"	"Date"	"ZooDateTime"	"LAT"	"LATdec"	"LONG"	"LONGdec"
"303"	39188	199802	199802	"086.7 070.0"	19980208670700	"JD"	36	"C"	86.7	70	32	39.5	"N"	121	1.9	"W"	"CB"	"S"	09:27:00	"01/31/1998"	09:06:00	445.6	210	20	20	4.73	"01-31-1998"	1998	"01"	31	"1998-01-31"	"1998-01-31 09:06:00"	"32 39.5"	"32.6583333333333"	"121 1.9"	"-121.031666666667"
"304"	39189	199802	199802	"086.7 080.0"	19980208670800	"JD"	37	"C"	86.7	80	32	19.5	"N"	121	42.8	"W"	"CB"	"S"	17:56:00	"01/31/1998"	17:35:00	476.3	211	27	27	4.44	"01-31-1998"	1998	"01"	31	"1998-01-31"	"1998-01-31 17:35:00"	"32 19.5"	"32.325"	"121 42.8"	"-121.713333333333"
"305"	39190	199802	199802	"086.7 090.0"	19980208670900	"JD"	38	"C"	86.7	90	31	59.4	"N"	122	23.6	"W"	"CB"	"S"	23:44:00	"01/31/1998"	23:23:00	475.6	211	27	27	4.44	"01-31-1998"	1998	"01"	31	"1998-01-31"	"1998-01-31 23:23:00"	"31 59.4"	"31.99"	"122 23.6"	"-122.393333333333"
"306"	39191	199802	199802	"086.7 100.0"	19980208671000	"JD"	39	"C"	86.7	100	31	39.4	"N"	123	4.2	"W"	"CB"	"S"	06:02:00	"02/01/1998"	05:41:00	471.8	212	19	19	4.49	"02-01-1998"	1998	"02"	1	"1998-02-1"	"1998-02-1 05:41:00"	"31 39.4"	"31.6566666666667"	"123 4.2"	"-123.07"
"307"	39192	199802	199802	"086.7 110.0"	19980208671100	"JD"	40	"C"	86.7	110	31	19.4	"N"	123	44.6	"W"	"CB"	"S"	12:59:00	"02/01/1998"	12:38:00	460.1	212	9	9	4.61	"02-01-1998"	1998	"02"	1	"1998-02-1"	"1998-02-1 12:38:00"	"31 19.4"	"31.3233333333333"	"123 44.6"	"-123.743333333333"
"308"	39193	199802	199802	"083.3 110.0"	19980208331100	"JD"	41	"C"	83.3	110	31	54.7	"N"	124	10.2	"W"	"CB"	"S"	19:18:00	"02/01/1998"	18:57:00	511.6	197	20	20	3.87	"02-01-1998"	1998	"02"	1	"1998-02-1"	"1998-02-1 18:57:00"	"31 54.7"	"31.9116666666667"	"124 10.2"	"-124.17"
"309"	39194	199802	199802	"083.3 100.0"	19980208331000	"JD"	42	"C"	83.3	100	32	14.7	"N"	123	29.6	"W"	"CB"	"S"	01:19:00	"02/02/1998"	00:58:00	503.2	193	28	28	3.85	"02-02-1998"	1998	"02"	2	"1998-02-2"	"1998-02-2 00:58:00"	"32 14.7"	"32.245"	"123 29.6"	"-123.493333333333"
"310"	39195	199802	199802	"083.3 090.0"	19980208330900	"JD"	43	"C"	83.3	90	32	34.7	"N"	122	48.7	"W"	"CB"	"S"	09:24:00	"02/02/1998"	09:02:00	482.9	207	12	12	4.29	"02-02-1998"	1998	"02"	2	"1998-02-2"	"1998-02-2 09:02:00"	"32 34.7"	"32.5783333333333"	"122 48.7"	"-122.811666666667"
"311"	39196	199802	199802	"083.3 070.0"	19980208330700	"JD"	45	"C"	83.3	70	33	14.7	"N"	121	26.5	"W"	"CB"	"S"	08:24:00	"02/04/1998"	08:03:00	504.8	211	16	16	4.19	"02-04-1998"	1998	"02"	4	"1998-02-4"	"1998-02-4 08:03:00"	"33 14.7"	"33.245"	"121 26.5"	"-121.441666666667"
"312"	39197	199802	199802	"083.3 060.0"	19980208330600	"JD"	46	"C"	83.3	60	33	34.7	"N"	120	45.3	"W"	"CB"	"S"	16:35:00	"02/04/1998"	16:14:00	483.6	210	19	19	4.36	"02-04-1998"	1998	"02"	4	"1998-02-4"	"1998-02-4 16:14:00"	"33 34.7"	"33.5783333333333"	"120 45.3"	"-120.755"
"313"	39198	199802	199802	"083.3 060.0"	19980208330600	"JD"	46	"C"	83.3	60	33	34.7	"N"	120	45.3	"W"	"CB"	"P"	16:35:00	"02/04/1998"	16:14:00	483.6	210	NA	NA	4.36	"02-04-1998"	1998	"02"	4	"1998-02-4"	"1998-02-4 16:14:00"	"33 34.7"	"33.5783333333333"	"120 45.3"	"-120.755"
"314"	39199	199802	199802	"083.3 055.0"	19980208330550	"JD"	47	"C"	83.3	55	33	44.7	"N"	120	24.6	"W"	"CB"	"P"	21:34:00	"02/04/1998"	21:13:00	481.8	211	NA	NA	4.39	"02-04-1998"	1998	"02"	4	"1998-02-4"	"1998-02-4 21:13:00"	"33 44.7"	"33.745"	"120 24.6"	"-120.41"
"315"	39200	199802	199802	"083.3 055.0"	19980208330550	"JD"	47	"C"	83.3	55	33	44.7	"N"	120	24.6	"W"	"CB"	"S"	21:34:00	"02/04/1998"	21:13:00	481.8	211	25	25	4.39	"02-04-1998"	1998	"02"	4	"1998-02-4"	"1998-02-4 21:13:00"	"33 44.7"	"33.745"	"120 24.6"	"-120.41"
"316"	39201	199802	199802	"083.3 051.0"	19980208330510	"JD"	48	"C"	83.3	51	33	52.7	"N"	120	8	"W"	"CB"	"S"	01:03:00	"02/05/1998"	00:53:00	234.2	98	30	30	4.21	"02-05-1998"	1998	"02"	5	"1998-02-5"	"1998-02-5 00:53:00"	"33 52.7"	"33.8783333333333"	"120 8"	"-120.133333333333"
"317"	39202	199802	199802	"083.3 051.0"	19980208330510	"JD"	48	"C"	83.3	51	33	52.7	"N"	120	8	"W"	"CB"	"P"	01:03:00	"02/05/1998"	00:53:00	234.2	98	NA	NA	4.21	"02-05-1998"	1998	"02"	5	"1998-02-5"	"1998-02-5 00:53:00"	"33 52.7"	"33.8783333333333"	"120 8"	"-120.133333333333"
"318"	39203	199802	199802	"083.3 042.0"	19980208330420	"JD"	49	"C"	83.3	42	34	10.7	"N"	119	30.5	"W"	"CB"	"P"	07:21:00	"02/05/1998"	07:12:00	216.1	88	NA	NA	4.11	"02-05-1998"	1998	"02"	5	"1998-02-5"	"1998-02-5 07:12:00"	"34 10.7"	"34.1783333333333"	"119 30.5"	"-119.508333333333"
"319"	39204	199802	199802	"083.3 042.0"	19980208330420	"JD"	49	"C"	83.3	42	34	10.7	"N"	119	30.5	"W"	"CB"	"S"	07:21:00	"02/05/1998"	07:12:00	216.1	88	14	14	4.11	"02-05-1998"	1998	"02"	5	"1998-02-5"	"1998-02-5 07:12:00"	"34 10.7"	"34.1783333333333"	"119 30.5"	"-119.508333333333"
"320"	39205	199802	199802	"083.3 040.6"	19980208330406	"JD"	50	"C"	83.3	NA	34	13.5	"N"	119	24.7	"W"	"CB"	"S"	10:07:00	"02/05/1998"	10:05:00	62.4	20	48	48	3.31	"02-05-1998"	1998	"02"	5	"1998-02-5"	"1998-02-5 10:05:00"	"34 13.5"	"34.225"	"119 24.7"	"-119.411666666667"
"321"	39206	199802	199802	"083.3 040.6"	19980208330406	"JD"	50	"C"	83.3	NA	34	13.5	"N"	119	24.7	"W"	"CB"	"P"	10:07:00	"02/05/1998"	10:05:00	62.4	20	NA	NA	3.31	"02-05-1998"	1998	"02"	5	"1998-02-5"	"1998-02-5 10:05:00"	"34 13.5"	"34.225"	"119 24.7"	"-119.411666666667"
"322"	39207	199802	199802	"081.8 046.9"	19980208180469	"JD"	51	"C"	81.8	NA	34	16.4	"N"	120	1.2	"W"	"CB"	"P"	16:52:00	"02/05/1998"	16:31:00	434.2	213	NA	NA	4.91	"02-05-1998"	1998	"02"	5	"1998-02-5"	"1998-02-5 16:31:00"	"34 16.4"	"34.2733333333333"	"120 1.2"	"-120.02"
"323"	39208	199802	199802	"081.8 046.9"	19980208180469	"JD"	51	"C"	81.8	NA	34	16.4	"N"	120	1.2	"W"	"CB"	"S"	16:52:00	"02/05/1998"	16:31:00	434.2	213	30	30	4.91	"02-05-1998"	1998	"02"	5	"1998-02-5"	"1998-02-5 16:31:00"	"34 16.4"	"34.2733333333333"	"120 1.2"	"-120.02"
"324"	39209	199802	199802	"080.0 055.0"	19980208000550	"JD"	53	"C"	80	55	34	18.9	"N"	120	48	"W"	"CB"	"S"	03:07:00	"02/07/1998"	02:46:00	474.7	219	29	19	4.62	"02-07-1998"	1998	"02"	7	"1998-02-7"	"1998-02-7 02:46:00"	"34 18.9"	"34.315"	"120 48"	"-120.8"
"325"	39210	199802	199802	"080.0 055.0"	19980208000550	"JD"	53	"C"	80	55	34	18.9	"N"	120	48	"W"	"CB"	"P"	03:07:00	"02/07/1998"	02:46:00	474.7	219	NA	NA	4.62	"02-07-1998"	1998	"02"	7	"1998-02-7"	"1998-02-7 02:46:00"	"34 18.9"	"34.315"	"120 48"	"-120.8"
"326"	39211	199802	199802	"080.0 070.0"	19980208000700	"JD"	55	"C"	80	70	33	49	"N"	121	50.6	"W"	"CB"	"S"	19:49:00	"02/07/1998"	19:28:00	502.6	211	30	30	4.21	"02-07-1998"	1998	"02"	7	"1998-02-7"	"1998-02-7 19:28:00"	"33 49"	"33.8166666666667"	"121 50.6"	"-121.843333333333"
"327"	39212	199802	199802	"080.0 080.0"	19980208000800	"JD"	56	"C"	80	80	33	29	"N"	122	31.9	"W"	"CB"	"S"	02:18:00	"02/08/1998"	01:57:00	533.8	201	24	24	3.77	"02-08-1998"	1998	"02"	8	"1998-02-8"	"1998-02-8 01:57:00"	"33 29"	"33.4833333333333"	"122 31.9"	"-122.531666666667"
"328"	39213	199802	199802	"080.0 090.0"	19980208000900	"JD"	57	"C"	80	90	33	9	"N"	123	13.3	"W"	"CB"	"S"	09:23:00	"02/08/1998"	09:02:00	515.8	216	16	16	4.19	"02-08-1998"	1998	"02"	8	"1998-02-8"	"1998-02-8 09:02:00"	"33 9"	"33.15"	"123 13.3"	"-123.221666666667"
"329"	39214	199802	199802	"080.0 100.0"	19980208001000	"JD"	58	"C"	80	100	32	48.9	"N"	123	54.3	"W"	"CB"	"S"	18:12:00	"02/08/1998"	17:51:00	504.4	212	8	8	4.22	"02-08-1998"	1998	"02"	8	"1998-02-8"	"1998-02-8 17:51:00"	"32 48.9"	"32.815"	"123 54.3"	"-123.905"
"330"	39215	199802	199802	"076.7 100.0"	19980207671000	"JD"	59	"C"	76.7	100	33	23.2	"N"	124	19.4	"W"	"CB"	"S"	01:51:00	"02/09/1998"	01:30:00	496	209	8	8	4.23	"02-09-1998"	1998	"02"	9	"1998-02-9"	"1998-02-9 01:30:00"	"33 23.2"	"33.3866666666667"	"124 19.4"	"-124.323333333333"
"331"	39216	199802	199802	"076.7 090.0"	19980207670900	"JD"	60	"C"	76.7	90	33	43.3	"N"	123	38	"W"	"CB"	"S"	09:33:00	"02/09/1998"	09:12:00	465.5	213	13	13	4.59	"02-09-1998"	1998	"02"	9	"1998-02-9"	"1998-02-9 09:12:00"	"33 43.3"	"33.7216666666667"	"123 38"	"-123.633333333333"
"332"	39217	199802	199802	"076.7 080.0"	19980207670800	"JD"	61	"C"	76.7	80	34	3.2	"N"	122	56.4	"W"	"CB"	"S"	18:03:00	"02/09/1998"	17:42:00	463.9	208	19	19	4.5	"02-09-1998"	1998	"02"	9	"1998-02-9"	"1998-02-9 17:42:00"	"34 3.2"	"34.0533333333333"	"122 56.4"	"-122.94"
"333"	39218	199802	199802	"076.7 070.0"	19980207670700	"JD"	62	"C"	76.7	70	34	23.3	"N"	122	14.9	"W"	"CB"	"S"	23:42:00	"02/09/1998"	23:21:00	468.3	214	47	47	4.57	"02-09-1998"	1998	"02"	9	"1998-02-9"	"1998-02-9 23:21:00"	"34 23.3"	"34.3883333333333"	"122 14.9"	"-122.248333333333"
"334"	39219	199802	199802	"076.7 060.0"	19980207670600	"JD"	63	"C"	76.7	60	34	43.3	"N"	121	32.9	"W"	"CB"	"S"	05:53:00	"02/10/1998"	05:32:00	467.8	212	24	24	4.55	"02-10-1998"	1998	"02"	10	"1998-02-10"	"1998-02-10 05:32:00"	"34 43.3"	"34.7216666666667"	"121 32.9"	"-121.548333333333"
"335"	39220	199802	199802	"076.7 060.0"	19980207670600	"JD"	63	"C"	76.7	60	34	43.3	"N"	121	32.9	"W"	"CB"	"P"	05:53:00	"02/10/1998"	05:32:00	467.8	212	NA	NA	4.55	"02-10-1998"	1998	"02"	10	"1998-02-10"	"1998-02-10 05:32:00"	"34 43.3"	"34.7216666666667"	"121 32.9"	"-121.548333333333"
"336"	39221	199802	199802	"076.7 055.0"	19980207670550	"JD"	64	"C"	76.7	55	34	53.3	"N"	121	11.9	"W"	"CB"	"P"	09:33:00	"02/10/1998"	09:12:00	478.2	213	NA	NA	4.46	"02-10-1998"	1998	"02"	10	"1998-02-10"	"1998-02-10 09:12:00"	"34 53.3"	"34.8883333333333"	"121 11.9"	"-121.198333333333"
"337"	39222	199802	199802	"076.7 055.0"	19980207670550	"JD"	64	"C"	76.7	55	34	53.3	"N"	121	11.9	"W"	"CB"	"S"	09:33:00	"02/10/1998"	09:12:00	478.2	213	4	4	4.46	"02-10-1998"	1998	"02"	10	"1998-02-10"	"1998-02-10 09:12:00"	"34 53.3"	"34.8883333333333"	"121 11.9"	"-121.198333333333"
"338"	39223	199802	199802	"076.7 051.0"	19980207670510	"JD"	65	"C"	76.7	51	35	1.4	"N"	120	54.6	"W"	"CB"	"S"	15:38:00	"02/10/1998"	15:21:00	405.9	175	305	10	4.33	"02-10-1998"	1998	"02"	10	"1998-02-10"	"1998-02-10 15:21:00"	"35 1.4"	"35.0233333333333"	"120 54.6"	"-120.91"
"339"	39224	199802	199802	"076.7 051.0"	19980207670510	"JD"	65	"C"	76.7	51	35	1.4	"N"	120	54.6	"W"	"CB"	"P"	15:38:00	"02/10/1998"	15:21:00	405.9	175	NA	NA	4.33	"02-10-1998"	1998	"02"	10	"1998-02-10"	"1998-02-10 15:21:00"	"35 1.4"	"35.0233333333333"	"120 54.6"	"-120.91"
"340"	39225	199802	199802	"076.7 049.0"	19980207670490	"JD"	66	"C"	76.7	49	35	5.3	"N"	120	46.6	"W"	"CB"	"P"	17:42:00	"02/10/1998"	17:37:00	119.6	49	NA	NA	4.1	"02-10-1998"	1998	"02"	10	"1998-02-10"	"1998-02-10 17:37:00"	"35 5.3"	"35.0883333333333"	"120 46.6"	"-120.776666666667"
"341"	39226	199802	199802	"076.7 049.0"	19980207670490	"JD"	66	"C"	76.7	49	35	5.3	"N"	120	46.6	"W"	"CB"	"S"	17:42:00	"02/10/1998"	17:37:00	119.6	49	17	17	4.1	"02-10-1998"	1998	"02"	10	"1998-02-10"	"1998-02-10 17:37:00"	"35 5.3"	"35.0883333333333"	"120 46.6"	"-120.776666666667"
"342"	39227	199803	199803	"090.0 030.0"	19980309000300	"SP"	1	"C"	90	30	33	25.1	"N"	117	54.2	"W"	"CB"	"S"	17:20:00	"03/11/1998"	16:59:00	440.7	211	18	18	4.8	"03-11-1998"	1998	"03"	11	"1998-03-11"	"1998-03-11 16:59:00"	"33 25.1"	"33.4183333333333"	"117 54.2"	"-117.903333333333"
"343"	39228	199803	199803	"090.0 028.0"	19980309000280	"SP"	2	"C"	90	28	33	29	"N"	117	46.2	"W"	"CB"	"S"	20:26:00	"03/11/1998"	20:20:00	130.2	46	46	46	3.59	"03-11-1998"	1998	"03"	11	"1998-03-11"	"1998-03-11 20:20:00"	"33 29"	"33.4833333333333"	"117 46.2"	"-117.77"
"344"	39229	199803	199803	"090.0 035.0"	19980309000350	"SP"	3	"C"	90	35	33	15	"N"	118	15	"W"	"CB"	"S"	02:08:00	"03/12/1998"	01:47:00	459.5	204	30	30	4.46	"03-12-1998"	1998	"03"	12	"1998-03-12"	"1998-03-12 01:47:00"	"33 15"	"33.25"	"118 15"	"-118.25"
"345"	39230	199803	199803	"090.0 037.0"	19980309000370	"SP"	4	"C"	90	37	33	11.1	"N"	118	23.2	"W"	"CB"	"S"	05:31:00	"03/12/1998"	05:11:00	422.8	199	121	31	4.72	"03-12-1998"	1998	"03"	12	"1998-03-12"	"1998-03-12 05:11:00"	"33 11.1"	"33.185"	"118 23.2"	"-118.386666666667"
"346"	39231	199803	199803	"090.0 045.0"	19980309000450	"SP"	5	"C"	90	45	32	55.2	"N"	118	56.1	"W"	"CB"	"S"	10:57:00	"03/12/1998"	10:36:00	420.6	198	45	45	4.72	"03-12-1998"	1998	"03"	12	"1998-03-12"	"1998-03-12 10:36:00"	"32 55.2"	"32.92"	"118 56.1"	"-118.935"
"347"	39232	199803	199803	"090.0 053.0"	19980309000530	"SP"	6	"C"	90	53	32	39.8	"N"	119	28.7	"W"	"CB"	"S"	16:52:00	"03/12/1998"	16:31:00	429.9	215	21	21	5.01	"03-12-1998"	1998	"03"	12	"1998-03-12"	"1998-03-12 16:31:00"	"32 39.8"	"32.6633333333333"	"119 28.7"	"-119.478333333333"
"348"	39233	199803	199803	"090.0 060.0"	19980309000600	"SP"	7	"C"	90	60	32	25.2	"N"	119	57.4	"W"	"CB"	"S"	22:18:00	"03/12/1998"	21:57:00	433	207	30	30	4.79	"03-12-1998"	1998	"03"	12	"1998-03-12"	"1998-03-12 21:57:00"	"32 25.2"	"32.42"	"119 57.4"	"-119.956666666667"
"349"	39234	199803	199803	"090.0 070.0"	19980309000700	"SP"	8	"C"	90	70	32	5.1	"N"	120	38.3	"W"	"CB"	"S"	04:52:00	"03/13/1998"	04:30:00	454.5	203	20	20	4.47	"03-13-1998"	1998	"03"	13	"1998-03-13"	"1998-03-13 04:30:00"	"32 5.1"	"32.085"	"120 38.3"	"-120.638333333333"
"350"	39235	199803	199803	"090.0 080.0"	19980309000800	"SP"	9	"C"	90	80	31	45	"N"	121	18.7	"W"	"CB"	"S"	11:50:00	"03/13/1998"	11:26:00	508.2	202	12	12	3.99	"03-13-1998"	1998	"03"	13	"1998-03-13"	"1998-03-13 11:26:00"	"31 45"	"31.75"	"121 18.7"	"-121.311666666667"
"351"	39236	199803	199803	"090.0 090.0"	19980309000900	"SP"	10	"C"	90	90	31	25.3	"N"	121	59.2	"W"	"CB"	"S"	19:56:00	"03/13/1998"	19:29:00	574.9	207	7	7	3.61	"03-13-1998"	1998	"03"	13	"1998-03-13"	"1998-03-13 19:29:00"	"31 25.3"	"31.4216666666667"	"121 59.2"	"-121.986666666667"
"352"	39237	199803	199803	"083.3 042.0"	19980308330420	"SP"	15	"C"	83.3	42	34	10.7	"N"	119	30.5	"W"	"CB"	"S"	00:51:00	"03/16/1998"	00:41:00	225.8	66	89	89	2.95	"03-16-1998"	1998	"03"	16	"1998-03-16"	"1998-03-16 00:41:00"	"34 10.7"	"34.1783333333333"	"119 30.5"	"-119.508333333333"
"353"	39238	199804	199804	"093.3 026.7"	19980409330267	"JD"	1	"C"	93.3	NA	32	57.4	"N"	117	18.3	"W"	"CB"	"S"	16:12:00	"04/02/1998"	16:04:00	188.7	84	90	90	4.46	"04-02-1998"	1998	"04"	2	"1998-04-2"	"1998-04-2 16:04:00"	"32 57.4"	"32.9566666666667"	"117 18.3"	"-117.305"
"354"	39239	199804	199804	"093.3 026.7"	19980409330267	"JD"	1	"C"	93.3	NA	32	57.4	"N"	117	18.3	"W"	"CB"	"P"	15:57:00	"04/02/1998"	15:51:00	141.6	61	NA	NA	4.33	"04-02-1998"	1998	"04"	2	"1998-04-2"	"1998-04-2 15:51:00"	"32 57.4"	"32.9566666666667"	"117 18.3"	"-117.305"
"355"	39240	199804	199804	"093.3 028.0"	19980409330280	"JD"	2	"C"	93.3	28	32	54.8	"N"	117	23.7	"W"	"CB"	"P"	19:36:00	"04/02/1998"	19:15:00	427.4	208	NA	NA	4.88	"04-02-1998"	1998	"04"	2	"1998-04-2"	"1998-04-2 19:15:00"	"32 54.8"	"32.9133333333333"	"117 23.7"	"-117.395"
"356"	39241	199804	199804	"093.3 028.0"	19980409330280	"JD"	2	"C"	93.3	28	32	54.8	"N"	117	23.7	"W"	"CB"	"S"	20:07:00	"04/02/1998"	19:46:00	431.3	211	44	44	4.91	"04-02-1998"	1998	"04"	2	"1998-04-2"	"1998-04-2 19:46:00"	"32 54.8"	"32.9133333333333"	"117 23.7"	"-117.395"
"357"	39242	199804	199804	"093.3 030.0"	19980409330300	"JD"	3	"C"	93.3	30	32	50.8	"N"	117	31.9	"W"	"CB"	"S"	23:27:00	"04/02/1998"	23:06:00	425	212	33	33	4.99	"04-02-1998"	1998	"04"	2	"1998-04-2"	"1998-04-2 23:06:00"	"32 50.8"	"32.8466666666667"	"117 31.9"	"-117.531666666667"
"358"	39243	199804	199804	"093.3 030.0"	19980409330300	"JD"	3	"C"	93.3	30	32	50.8	"N"	117	31.9	"W"	"CB"	"P"	22:55:00	"04/02/1998"	22:34:00	431.9	212	NA	NA	4.91	"04-02-1998"	1998	"04"	2	"1998-04-2"	"1998-04-2 22:34:00"	"32 50.8"	"32.8466666666667"	"117 31.9"	"-117.531666666667"
"359"	39244	199804	199804	"093.3 035.0"	19980409330350	"JD"	4	"C"	93.3	35	32	40.8	"N"	117	52.4	"W"	"CB"	"P"	03:10:00	"04/03/1998"	02:49:00	447.6	215	NA	NA	4.82	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 02:49:00"	"32 40.8"	"32.68"	"117 52.4"	"-117.873333333333"
"360"	39245	199804	199804	"093.3 035.0"	19980409330350	"JD"	4	"C"	93.3	35	32	40.8	"N"	117	52.4	"W"	"CB"	"S"	03:43:00	"04/03/1998"	03:22:00	438	215	30	30	4.92	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 03:22:00"	"32 40.8"	"32.68"	"117 52.4"	"-117.873333333333"
"361"	39246	199804	199804	"093.3 040.0"	19980409330400	"JD"	5	"C"	93.3	40	32	30.8	"N"	118	12.8	"W"	"CB"	"S"	08:01:00	"04/03/1998"	07:41:00	390.5	214	56	56	5.5	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 07:41:00"	"32 30.8"	"32.5133333333333"	"118 12.8"	"-118.213333333333"
"362"	39247	199804	199804	"093.3 040.0"	19980409330400	"JD"	5	"C"	93.3	40	32	30.8	"N"	118	12.8	"W"	"CB"	"P"	07:29:00	"04/03/1998"	07:08:00	406	200	NA	NA	4.94	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 07:08:00"	"32 30.8"	"32.5133333333333"	"118 12.8"	"-118.213333333333"
"363"	39248	199804	199804	"093.3 045.0"	19980409330450	"JD"	6	"C"	93.3	45	32	20.8	"N"	118	33.3	"W"	"CB"	"P"	13:09:00	"04/03/1998"	12:48:00	406.1	200	NA	NA	4.94	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 12:48:00"	"32 20.8"	"32.3466666666667"	"118 33.3"	"-118.555"
"364"	39249	199804	199804	"093.3 045.0"	19980409330450	"JD"	6	"C"	93.3	45	32	20.8	"N"	118	33.3	"W"	"CB"	"S"	13:42:00	"04/03/1998"	13:21:00	433.4	212	42	42	4.9	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 13:21:00"	"32 20.8"	"32.3466666666667"	"118 33.3"	"-118.555"
"365"	39250	199804	199804	"093.3 050.0"	19980409330500	"JD"	7	"C"	93.3	50	32	10.8	"N"	118	53.6	"W"	"CB"	"S"	19:15:00	"04/03/1998"	18:54:00	425.2	212	33	33	5	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 18:54:00"	"32 10.8"	"32.18"	"118 53.6"	"-118.893333333333"
"366"	39251	199804	199804	"093.3 050.0"	19980409330500	"JD"	7	"C"	93.3	50	32	10.8	"N"	118	53.6	"W"	"CB"	"P"	18:44:00	"04/03/1998"	18:23:00	431.7	208	NA	NA	4.83	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 18:23:00"	"32 10.8"	"32.18"	"118 53.6"	"-118.893333333333"
"367"	39252	199804	199804	"093.3 055.0"	19980409330550	"JD"	8	"C"	93.3	55	32	0.8	"N"	119	14	"W"	"CB"	"P"	23:06:00	"04/03/1998"	22:45:00	438.3	208	NA	NA	4.75	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 22:45:00"	"32 0.8"	"32.0133333333333"	"119 14"	"-119.233333333333"
"368"	39253	199804	199804	"093.3 055.0"	19980409330550	"JD"	8	"C"	93.3	55	32	0.8	"N"	119	14	"W"	"CB"	"S"	23:36:00	"04/03/1998"	23:15:00	435.7	216	32	32	4.98	"04-03-1998"	1998	"04"	3	"1998-04-3"	"1998-04-3 23:15:00"	"32 0.8"	"32.0133333333333"	"119 14"	"-119.233333333333"
"369"	39254	199804	199804	"093.3 060.0"	19980409330600	"JD"	9	"C"	93.3	60	31	50.8	"N"	119	34.3	"W"	"CB"	"S"	03:16:00	"04/04/1998"	02:55:00	437.5	212	25	25	4.86	"04-04-1998"	1998	"04"	4	"1998-04-4"	"1998-04-4 02:55:00"	"31 50.8"	"31.8466666666667"	"119 34.3"	"-119.571666666667"
"370"	39255	199804	199804	"093.3 060.0"	19980409330600	"JD"	9	"C"	93.3	60	31	50.8	"N"	119	34.3	"W"	"CB"	"P"	03:16:00	"04/04/1998"	02:55:00	437.5	212	NA	NA	4.86	"04-04-1998"	1998	"04"	4	"1998-04-4"	"1998-04-4 02:55:00"	"31 50.8"	"31.8466666666667"	"119 34.3"	"-119.571666666667"
"371"	39256	199804	199804	"093.3 070.0"	19980409330700	"JD"	10	"C"	93.3	70	31	30.8	"N"	120	14.7	"W"	"CB"	"S"	12:16:00	"04/04/1998"	11:55:00	487.5	213	10	10	4.38	"04-04-1998"	1998	"04"	4	"1998-04-4"	"1998-04-4 11:55:00"	"31 30.8"	"31.5133333333333"	"120 14.7"	"-120.245"
"372"	39257	199804	199804	"093.3 080.0"	19980409330800	"JD"	11	"C"	93.3	80	31	10.9	"N"	120	55.2	"W"	"CB"	"S"	18:48:00	"04/04/1998"	18:27:00	444.7	211	9	9	4.75	"04-04-1998"	1998	"04"	4	"1998-04-4"	"1998-04-4 18:27:00"	"31 10.9"	"31.1816666666667"	"120 55.2"	"-120.92"
"373"	39258	199804	199804	"093.3 090.0"	19980409330900	"JD"	12	"C"	93.3	90	30	50.8	"N"	121	35.4	"W"	"CB"	"S"	00:44:00	"04/05/1998"	00:23:00	455.2	210	24	24	4.61	"04-05-1998"	1998	"04"	5	"1998-04-5"	"1998-04-5 00:23:00"	"30 50.8"	"30.8466666666667"	"121 35.4"	"-121.59"
"374"	39259	199804	199804	"093.3 100.0"	19980409331000	"JD"	13	"C"	93.3	100	30	30.8	"N"	122	15.5	"W"	"CB"	"S"	06:15:00	"04/05/1998"	05:54:00	445.4	212	13	13	4.78	"04-05-1998"	1998	"04"	5	"1998-04-5"	"1998-04-5 05:54:00"	"30 30.8"	"30.5133333333333"	"122 15.5"	"-122.258333333333"
"375"	39260	199804	199804	"093.3 110.0"	19980409331100	"JD"	14	"C"	93.3	110	30	10.8	"N"	122	55.5	"W"	"CB"	"S"	13:00:00	"04/05/1998"	12:39:00	445.5	211	9	9	4.74	"04-05-1998"	1998	"04"	5	"1998-04-5"	"1998-04-5 12:39:00"	"30 10.8"	"30.18"	"122 55.5"	"-122.925"
"376"	39261	199804	199804	"093.3 120.0"	19980409331200	"JD"	15	"C"	93.3	120	29	50.7	"N"	123	35.2	"W"	"CB"	"S"	19:26:00	"04/05/1998"	19:05:00	425.7	212	12	12	4.99	"04-05-1998"	1998	"04"	5	"1998-04-5"	"1998-04-5 19:05:00"	"29 50.7"	"29.845"	"123 35.2"	"-123.586666666667"
